unix,open,high,low,close
1614124800,48927.33,49098.88,47000,48517.93
1614128400,48476.94,50232,48425.2,50206.74
1614132000,50224.22,50820.16,49815.26,50202.83
1614135600,50190.12,51000,50090,50939.95
1614139200,50937.51,51459.51,50342.26,50650.54
1614142800,50665.34,51039,50000,50245.64
1614146400,50261.15,50710.31,49443.41,50109.14
1614150000,50095.36,50350.29,49531.41,50060.64
1614153600,50100,51089.72,49812,50700.14
1614157200,50687.72,51443.47,50387.22,50889.26
1614160800,50923.48,51051,50096.98,50115.03
1614164400,50127.96,50920.97,50127.39,50381.65
1614168000,50408.26,51310.99,50364.29,50709.43
1614171600,50745.92,51100,49050,49494.86
1614175200,49519.1,49787.02,48729.36,49432.76
1614178800,49430.41,49884.52,48488.51,49839.86
1614182400,49847.54,50155,49328.53,49371.52
1614186000,49368.78,50099.91,49354.01,50095.83
1614189600,50091.97,50091.97,49545.55,49618.4
1614193200,49623.33,49748.4,48850.23,48991.68
1614196800,48971.59,49293.55,48615.55,49152.28
1614200400,49152.28,49191.28,48130,48786.95
1614204000,48768.54,48995.2,48050,48843.17
1614207600,48831.81,49789.41,48798.61,49754
1614211200,49715.13,50882.08,49585.82,50546.46
1614214800,50543.35,50918.34,50359.75,50520.82
1614218400,50462.02,50857.5,50432.69,50691.49
1614222000,50676.64,50689.42,50101,50297.19
1614225600,50247.59,50406.76,49614.2,49674.16
1614229200,49699.79,50464.74,49557.25,50428.52
1614232800,50433.27,50638.47,50278.11,50495.9
1614236400,50502.83,50645.4,50162.93,50444.84
1614240000,50455.22,50574.08,49600,49745.64
1614243600,49757.03,49904.53,48656.25,49009.6
1614247200,49032.85,49802.3,48861.19,49630.09
1614250800,49613.61,50445,49613.61,50313.11
1614254400,50367.47,51552.84,50125.4,51531.43
1614258000,51531.43,52079.16,51100.1,51367.26
1614261600,51439,51549.75,50643.51,50888.97
1614265200,50807.24,51395.38,50500,50849.47
1614268800,50871.11,51377.29,50585.12,50648.57
1614272400,50641.84,50648.57,49313.62,49545.47
1614276000,49547.6,50063.82,49250,49601.25
1614279600,49537.47,50000,49284.48,49475.26
1614283200,49450,49531.14,48515.78,49150
1614286800,49147.55,49300,48030,48032.41
1614290400,48053.04,48851.13,47433.44,48202.38
1614294000,48183.62,48437.31,46723,47088.58
1614297600,47070.18,47610.68,46000,46839
1614301200,46844.13,47552.16,46247.31,46372.16
1614304800,46502.53,47784,46128.86,47363.94
1614308400,47325,47649,46740.03,47357.13
1614312000,47351.32,47791.42,46830,47006.33
1614315600,47047.19,47205,45510,45536.51
1614319200,45505.11,46493.88,45505.11,46080.97
1614322800,46109.48,46416.16,44151.97,44928.36
1614326400,44938.83,45963.55,44906.04,45678.08
1614330000,45713.04,46627.86,45332.38,46426.48
1614333600,46426.48,46917.05,46142.37,46733.1
1614337200,46685.29,46847.02,45687.76,46432.47
1614340800,46432.85,47275.88,46277.22,46817.01
1614344400,46836.48,46984.87,45832.52,45907.9
1614348000,45917.42,47450,45840.65,46900
1614351600,46902.48,47878.91,46350,47651.72
1614355200,47625.08,48257.08,47481.6,48129.89
1614358800,48153.67,48476.62,47569.99,47675.02
1614362400,47706.05,47896.56,47239.61,47309.17
1614366000,47309.17,47452.83,46600,46900
1614369600,46900,47091.3,46049.82,46239.5
1614373200,46239.5,46865,45500.01,45680.19
1614376800,45732.72,45988.87,45055.15,45519.36
1614380400,45508.11,46465,45427.77,46314.83
1614384000,46324.15,47576.46,46200,47539.11
1614387600,47554.12,47941.81,47364.12,47755.43
1614391200,47746.14,48023.27,47197.4,47350.15
1614394800,47343.7,47911.98,47228.36,47424.12
1614398400,47444.71,47900,47282.24,47669.58
1614402000,47656.72,47930.14,47438.83,47803.68
1614405600,47829,48365.31,47526.56,47526.56
1614409200,47529.05,47599.1,46889.26,47190
1614412800,47184.39,47288.04,46384.65,46613.84
1614416400,46527.38,46822.12,46238.31,46681.15
1614420000,46615.82,47091.4,46615.82,46783.65
1614423600,46830,47649,46733.77,47305.33
1614427200,47293.05,47827.44,46757.19,47420.69
1614430800,47471.18,47719.43,47100,47471.83
1614434400,47455.71,47637.41,46864.96,47099.93
1614438000,47073.96,47383.08,46370.84,46582.36
1614441600,46586.18,46982.97,46314,46925.21
1614445200,46914.56,47216.7,46765.13,47097.4
1614448800,47097.4,47351.39,46932.28,47167.77
1614452400,47152,47493.73,47080.8,47454.91
1614456000,47461.89,47575.17,46920.1,47121.52
1614459600,47096.69,47196.33,46584.49,46850.86
1614463200,46812.26,46872.49,45801.25,45890.49
1614466800,45858.81,46548.86,45050,46109.98
1614470400,46142.1,46659.88,45655.72,46412.54
1614474000,46403.15,46615.4,46131.73,46510.66
1614477600,46480.08,46540.12,45286,45440.27
1614481200,45425.7,45720.54,44501,44705.99
1614484800,44625,45166.06,44123,44395.02
1614488400,44394.74,45579,44221.56,44803.79
1614492000,44789.22,44985.5,43782.86,44402.41
1614495600,44395.19,44779,44126.85,44429.45
1614499200,44406.21,45320.19,44400,44893.58
1614502800,44880.74,45523.61,44715,45101
1614506400,45108.92,45535.64,44813.88,45212.06
1614510000,45230.45,45522.76,45030,45285.35
1614513600,45335.04,45508.8,44550.15,44776.65
1614517200,44789.34,44912.13,44171.99,44206.29
1614520800,44164.43,44631.1,43612,44584.98
1614524400,44574.81,44621.91,43189,43418.02
1614528000,43356.63,43966.72,43021,43597.73
1614531600,43582.71,43997,43122,43165.78
1614535200,43128.48,43814.74,43100,43724.75
1614538800,43741.54,44610.31,43500,44504.99
1614542400,44507.89,45064.7,44177.41,44956.36
1614546000,44963.82,45483.75,44936.3,45254.61
1614549600,45254.6,45437.79,44881.25,45265.48
1614553200,45269.44,46000,44932.94,45240.96
1614556800,45261.56,46678.6,45020.25,46355.31
1614560400,46319.78,46576.43,45949.16,46268.67
1614564000,46268.77,46875.18,46216.58,46524.71
1614567600,46523.78,46610.72,46234.84,46380
1614571200,46409.83,46730.4,46014.06,46495.37
1614574800,46518.16,46536.73,46024.08,46247.08
1614578400,46247.26,46316.5,45680.1,45900.59
1614582000,45906.36,46473.3,45903.56,46322.61
1614585600,46324.47,47374.24,46321.5,47075.67
1614589200,47075.38,47567.79,47009.93,47411.67
1614592800,47432.11,47777.27,46979.35,47678.49
1614596400,47678.49,47982.37,47542.07,47859.46
1614600000,47812.84,48121,47504.84,48016.49
1614603600,48010.36,48521,47835.67,47903.14
1614607200,47901.8,48637.84,47707.47,48171.84
1614610800,48137.79,49440.17,48137.79,49302.89
1614614400,49293.56,49552,48625.1,49149.91
1614618000,49168.32,49286.18,48581.85,48622.83
1614621600,48635.02,48830.03,48273.35,48534.26
1614625200,48514.97,48761.42,48050,48299.41
1614628800,48276.34,49000,47933.63,48588.59
1614632400,48588.29,48949.14,48423.3,48861.48
1614636000,48858.83,49361.47,48664.31,49177.18
1614639600,49168.13,49831.52,49129.87,49629.33
1614643200,49641.89,50250,49355.96,49477.94
1614646800,49438.03,49465.93,48740.17,49436.69
1614650400,49412.61,49833.35,49091.01,49314.43
1614654000,49340.2,49435.2,48859.5,49007.1
1614657600,49014.58,49262.38,48597.88,49191.22
1614661200,49184.27,49405.25,48700.01,48719.33
1614664800,48700,48881.72,48364.92,48689.56
1614668400,48685.92,48865.08,48353.72,48419.78
1614672000,48400.46,49250,48304.83,48873.49
1614675600,48931.46,49299.18,48910.88,49185.97
1614679200,49191.45,49308.67,48580.3,48742
1614682800,48759.76,49104.59,48586.42,48914.81
1614686400,48885.21,49170.19,48607.37,48866.91
1614690000,48873.06,49107.18,48770.12,49031.93
1614693600,49032.78,49734.76,48734.69,48900
1614697200,48900,49062.57,48412.35,48714.58
1614700800,48713.15,48762.48,47300,47538.45
1614704400,47528.84,48014.08,47234,47916.35
1614708000,47902.15,48082.51,47540.5,47695.11
1614711600,47688.47,47960.5,47150,47461.11
1614715200,47441.59,47649,47069.52,47559.08
1614718800,47564.89,47873.25,47300,47451.11
1614722400,47450.9,47995.6,47380.81,47855.44
1614726000,47842.25,48532.07,47782.85,48516.35
1614729600,48438,48768.9,48168.45,48564.41
1614733200,48569.03,48907.84,48525.35,48891.97
1614736800,48909,48989.63,48569.79,48631
1614740400,48631,48878.24,48540.75,48739.17
1614744000,48732.34,49355.43,48704.23,49153.95
1614747600,49210.31,49488.18,48882.18,49115.15
1614751200,49115.15,49686.08,49115.15,49582.81
1614754800,49590.82,50000,49544.87,49800.41
1614758400,49822.25,51000,49822.25,50930.38
1614762000,50946.9,51528.53,50774.33,51520.22
1614765600,51486.6,51774.89,51268.01,51452.39
1614769200,51454.68,51800,51127.07,51689
1614772800,51662.71,52597,51386.84,52570.13
1614776400,52591.46,52652.82,51195.51,51549.4
1614780000,51549.4,51549.4,50600,50786.73
1614783600,50772.35,51156.66,50502.54,50786.39
1614787200,50843.47,51500,50843.47,51150
1614790800,51150,51500,50865.47,51355.52
1614794400,51355.52,51654.42,51154.23,51277.66
1614798000,51275.9,51281.95,50262.32,50874.65
1614801600,50887.24,51195.52,50460.49,50520.23
1614805200,50556.97,51121.8,50290.29,50942.58
1614808800,50924.18,51352.67,50478.04,50600
1614812400,50600,51085.86,50351.31,50379.68
1614816000,50376.05,51169.67,49900,50929.61
1614819600,50918.64,51656.33,50730.48,51555
1614823200,51507.87,51817.54,50808,50808
1614826800,50808,51065.01,49400,49575.87
1614830400,49559.56,49836.58,49000,49038.2
1614834000,49073.78,49745.8,49056.88,49685.46
1614837600,49691.26,49899,49279.45,49425.59
1614841200,49394.05,49853.75,49347.14,49726.16
1614844800,49745.84,50751.6,49731.3,50247.2
1614848400,50249.78,50249.78,48507.65,49100
1614852000,49108.69,49598.54,48773,49235.19
1614855600,49227.49,49528.36,48940.15,49366.05
1614859200,49317,49804.9,49146.68,49392.64
1614862800,49392.64,49747.41,48750,49670.89
1614866400,49717.38,50639.6,49271.51,49411.91
1614870000,49432.05,49809,48823.57,49441.29
1614873600,49431.93,50034,49325.28,49718.63
1614877200,49718.64,49934.3,48286.06,48502.26
1614880800,48442.28,48609.67,47520.02,47566.05
1614884400,47600,48365.31,47557.9,47976.5
1614888000,47993,48249.15,47500,48208
1614891600,48221.38,48408.14,47800,47900
1614895200,47900,48357.52,47844.36,48250
1614898800,48249.66,48688.72,48045,48360.5
1614902400,48353.09,48356.56,46502.34,46794.45
1614906000,46811.47,46964.31,46294,46683.32
1614909600,46697.22,47191.6,46372.09,47127.27
1614913200,47101.32,47396.4,46849.39,47324.94
1614916800,47306.79,47312.63,46570.53,46694.17
1614920400,46739.6,47299,46677.91,47139.52
1614924000,47141.08,47494.39,46963.67,47424.61
1614927600,47419.73,47588.99,47025.68,47434.13
1614931200,47410.08,47492.34,46396.08,46602.32
1614934800,46612.1,47154.72,46529.14,47034.62
1614938400,47034.62,47210.33,46777.68,47072.84
1614942000,47086.23,47529.04,47086.23,47527.88
1614945600,47524.12,47879.37,46965,47650
1614949200,47699.05,48345.58,47359.88,48086.81
1614952800,48100.59,48787.67,47945.24,48121.14
1614956400,48144.66,48714.58,47864.27,47864.27
1614960000,47870.03,47870.03,46900,47646.13
1614963600,47674.92,48241.95,47316.45,48101.42
1614967200,48110.12,48567.61,47925.31,48498.21
1614970800,48503.73,49422.13,48325,49309.14
1614974400,49331.18,49471.24,48880.31,49198.45
1614978000,49214.92,49422.58,48900,49056.78
1614981600,49094.11,49437.61,48745.72,49117.34
1614985200,49068.92,49161.24,48621.04,48739.21
1614988800,48774.67,49174.63,48694.52,48837.68
1614992400,48828.96,48923.01,48539.63,48696.37
1614996000,48648.96,48708.13,48203.41,48699.52
1614999600,48697.66,48795.19,48441.56,48613.53
1615003200,48646.32,48646.32,48101.5,48475.47
1615006800,48451.48,48864,48207.05,48481.45
1615010400,48514.29,49022.84,48514.29,48938.7
1615014000,48943.52,49133.59,48800,48835.25
1615017600,48848.1,49098.85,48615.6,48656.2
1615021200,48649.24,48804.05,48290.25,48333.9
1615024800,48298.82,48510,47950,48051.74
1615028400,47985.21,48315.51,47983.99,48149.9
1615032000,48140.17,48199.77,47377.91,47616.51
1615035600,47642,47743.78,47082.29,47335.45
1615039200,47294.12,47713.39,47195.98,47598.4
1615042800,47574.24,47761.09,47280,47300.48
1615046400,47311.83,47946.42,47156.04,47798.59
1615050000,47782.15,48491.95,47691.36,48282.95
1615053600,48288.16,48648.68,48145.48,48505.9
1615057200,48490.75,48699.98,48265.75,48368
1615060800,48380.68,48752.93,48271.7,48564.26
1615064400,48571.41,48748.5,48303.04,48600
1615068000,48606.3,49200,48499.13,48951.49
1615071600,48942.35,49143.24,48823.2,48904.63
1615075200,48933.12,49329.61,48933.12,49214.7
1615078800,49239.78,49518,49030,49143.44
1615082400,49214.79,49870,49109.55,49582.61
1615086000,49636.96,49920,49484.74,49572.22
1615089600,49590.37,49732.77,49307.67,49459.49
1615093200,49442.72,49458,49133.24,49368.82
1615096800,49375.43,49658.37,49159.57,49483.78
1615100400,49483.78,50195.56,49337.84,50058.25
1615104000,50117.01,50877.2,50096.68,50400
1615107600,50385.51,51169.77,50383.41,50975.57
1615111200,50947.94,50947.94,50440.73,50604.35
1615114800,50573.2,50921.23,50478.1,50717.65
1615118400,50720.15,50868.95,50409.83,50786.71
1615122000,50798.12,50868.16,50537.62,50809.21
1615125600,50797.03,51306.5,50169.57,50669.19
1615129200,50669.19,50828.44,50381.24,50575.85
1615132800,50575.85,51355.7,50575.85,51051.5
1615136400,51051.5,51134.27,50775.98,51050
1615140000,51074.22,51074.22,50350,50401.04
1615143600,50409.58,50550.9,50235.62,50397.84
1615147200,50321.5,50327.83,49744.54,50060.14
1615150800,50060.14,50280.5,49851.57,50112
1615154400,50080,50772.26,50013.98,50547.76
1615158000,50517.31,51477.53,50500.4,50967.3
1615161600,50952.55,51700,50852.59,51480.4
1615165200,51489.45,51834.49,51232.5,51571.4
1615168800,51550,51621.2,50509.49,50748.3
1615172400,50724.65,50819.14,50271.6,50608.16
1615176000,50609.07,50609.07,50161.09,50483.7
1615179600,50496.58,50847.95,50391.71,50804.23
1615183200,50808.38,50983.68,50196.99,50306.59
1615186800,50293.05,50467.16,49569.94,49800
1615190400,49797.43,49924.67,49316.98,49918.96
1615194000,49918.96,50128.96,49413.19,49915.52
1615197600,49919.31,50319.04,49710.62,50102.58
1615201200,50095.31,50601.29,49929.02,50507.95
1615204800,50542.74,50601.12,50140,50268.1
1615208400,50300.11,51087.93,50283.66,50999.7
1615212000,51004.68,51250,50174.03,50751.06
1615215600,50773.56,51273.87,50560.63,51105.39
1615219200,51127.82,51240.55,50590,50682.18
1615222800,50687.51,50892.08,50644.59,50836.07
1615226400,50843.28,51096.74,50725,50793.13
1615230000,50806.23,51499,50806.23,51351.43
1615233600,51361.69,51998,51253.03,51792.7
1615237200,51814.92,51950.16,51543.27,51865.52
1615240800,51886.91,51923.91,51409.42,51628.9
1615244400,51628.9,52427.8,51628.9,52427.8
1615248000,52427.8,52555,51857,52027.83
1615251600,52061.89,53734.33,52035.16,53524.3
1615255200,53584.1,53779,53260.5,53598.88
1615258800,53605.76,54171.2,53465.28,53898.28
1615262400,53903.33,54093.33,53535.88,53703.08
1615266000,53726.57,54445.22,53726.57,54321.69
1615269600,54295.25,54500,53757.67,53845.8
1615273200,53853.52,53891.25,53433.1,53549.75
1615276800,53579.55,54193.53,53310.51,54058.35
1615280400,54059.19,54319.02,53910.41,54143.42
1615284000,54143.42,54399.99,53925.64,54178.73
1615287600,54160.2,54300,53939,54252.43
1615291200,54255.65,54255.65,53540,53758.85
1615294800,53734.02,54820,53661.79,54820
1615298400,54753.4,54786.77,54412.72,54475.97
1615302000,54508.58,54562.99,53910,54106.57
1615305600,54107.34,54353.37,53787.32,54108.69
1615309200,54108.69,54300.15,53772.52,53810.26
1615312800,53799.15,54078.79,53619.2,53923.77
1615316400,53906.93,54250,53803.68,54140.67
1615320000,54117.43,54590,54068.84,54377.22
1615323600,54372.42,54576.45,53904.63,54333.84
1615327200,54330.39,54888,54185.15,54835.87
1615330800,54846,54939.26,54532.94,54929.02
1615334400,54927.29,55811.4,54842.6,55551.19
1615338000,55556.2,55855,54493.07,54715.87
1615341600,54715.87,54715.87,53300,53920.42
1615345200,53951.98,54137,53144.12,53474.83
1615348800,53445.43,53818.73,53321.81,53640.57
1615352400,53644.58,53698.72,53010,53684.64
1615356000,53685.46,54102.78,53550,53881.68
1615359600,53888.09,54503.24,53880.55,54212.31
1615363200,54235.01,54768.5,54111.91,54685.17
1615366800,54691.78,55408.08,54351.15,55237.04
1615370400,55237.44,55358.42,54700,54821.6
1615374000,54844.23,55000,54525.63,54855.34
1615377600,54852.72,55499.99,54836.23,55190.93
1615381200,55228.75,56353,55140.03,56301.54
1615384800,56310,56431.79,55803.79,56159.84
1615388400,56174.52,56514.58,56009.13,56409.71
1615392000,56419.03,57142.83,56115.23,57040
1615395600,57040,57164.53,56296.89,56882.26
1615399200,56943.91,57138.76,56596.94,56727.25
1615402800,56727.25,57402.89,56614.95,56749.9
1615406400,56736.11,56920.8,56010.01,56200
1615410000,56200,57045.83,55494.69,56898.5
1615413600,56917.91,57207.33,56453.3,56922.86
1615417200,56908.5,56950,55819.57,55852.29
1615420800,55918.09,56490.04,55486.71,55603.03
1615424400,55598.14,55918.52,55064.47,55810.44
1615428000,55787.74,56301,55641.71,56301
1615431600,56317.21,56457.6,55590.11,55983.07
1615435200,55935.16,56163.73,55624.31,55813.15
1615438800,55842.4,55842.4,55187.6,55187.6
1615442400,55226.84,55734.53,54955.68,55534.96
1615446000,55514.15,55752.15,54974.87,55007.93
1615449600,54990.27,55072.96,54269,54755.86
1615453200,54735.77,54927.74,54410.86,54472.64
1615456800,54448.44,55660.29,54413.81,55547.23
1615460400,55525.38,56367.15,55431.06,56277.92
1615464000,56297.06,56438.54,55723.5,56267.62
1615467600,56277.96,56998,56277.96,56936
1615471200,56919.15,57231.35,56387.95,56797.34
1615474800,56807.73,57101.36,55877.81,56351
1615478400,56373.83,57040,56373.83,56900.96
1615482000,56900.96,57050,56302.39,56837.7
1615485600,56818.2,57729.79,56554.81,57525.09
1615489200,57536.62,57700,56750.07,56851.17
1615492800,56859.03,57628.62,56564.98,57481.03
1615496400,57498.35,57935.19,57313.9,57600.37
1615500000,57611.24,58050,57483.27,57950.09
1615503600,57887.47,58155.99,57605.62,57772.09
1615507200,57847.92,58098.5,56772.82,57355.26
1615510800,57386.74,57644.81,56632.38,56874.91
1615514400,56874.91,57085.19,56703.2,56973
1615518000,56971.91,57298.27,56823.65,57093.92
1615521600,57129,57223.11,56430.4,56711.43
1615525200,56711.43,57237.59,56340.01,57152.34
1615528800,57156.45,57435.91,56890,57048.4
1615532400,57052.16,57052.16,56464.38,56686.73
1615536000,56670.74,57100,56248.5,56565.53
1615539600,56543.2,56803.59,56307.09,56534.89
1615543200,56502.41,56847.72,55839.41,56727.09
1615546800,56703.63,57100,56337.41,56485.74
1615550400,56465.41,56839.76,56190,56384.29
1615554000,56373.84,56373.84,55011,55699.05
1615557600,55683.91,56224.9,55346.01,56209.62
1615561200,56209.62,57100,56032.96,57000.1
1615564800,56963.87,57656.85,56963.87,57376.01
1615568400,57378.46,57741.11,57021.02,57140
1615572000,57133.76,57683.9,57057.39,57363.41
1615575600,57353.14,57563.1,56729.09,56938.34
1615579200,56952.96,57192.58,56351.71,56727.7
1615582800,56727.7,57200,56268.81,56967.25
1615586400,56949.04,57453.49,56867.22,57187.33
1615590000,57184.95,57503,57177.3,57271.04
1615593600,57297.67,57297.67,56302.42,56696.95
1615597200,56696.95,56696.95,56080.96,56404.37
1615600800,56403.33,56625.26,56083.26,56484.05
1615604400,56497.62,56789.38,56328.32,56698.9
1615608000,56709.61,56907.27,56275.67,56792.62
1615611600,56887.13,57078.97,56640,56734.15
1615615200,56847.28,57065.73,56519.72,56906.35
1615618800,56919.63,57393.88,56740.36,57357.71
1615622400,57369.53,57621,57106.94,57390.22
1615626000,57402.59,57574.36,57222.06,57573.96
1615629600,57589,59755,57416.11,59377.17
1615633200,59390.85,60120,59390.85,59843.59
1615636800,59834.41,60419,59142.58,59875.15
1615640400,59899.64,60152,59473.13,59934.55
1615644000,59934.55,60093.96,59702.77,59758.07
1615647600,59762.55,59947.75,59345.44,59662.79
1615651200,59670.55,59977.34,59406.04,59860.56
1615654800,59860.56,60445.25,59777.38,60338.94
1615658400,60349.43,60443.38,59986.1,60295.01
1615662000,60303.33,60868.08,60178.49,60790.56
1615665600,60792.84,61781.83,60680.92,61601.93
1615669200,61601.93,61700,60550,61091.94
1615672800,61075.8,61219,60706.3,61055.55
1615676400,61124.77,61464.43,61095.03,61165.19
1615680000,61177.03,61700,60875,61268.43
1615683600,61255.74,61268.43,60700.03,61079.39
1615687200,61079.39,61225.27,60817.48,61053.66
1615690800,61064.32,61439.63,60899.48,61366.78
1615694400,61350.44,61565.13,61068.28,61194.24
1615698000,61202.06,61262.15,60899.26,61037.86
1615701600,61013,61013,60500,60943.95
1615705200,60953.4,60953.4,60420.38,60462.33
1615708800,60502.53,60838.99,60213.72,60752.96
1615712400,60747.59,61102.9,60658.89,60923.45
1615716000,60943.85,60943.85,60125,60237.36
1615719600,60243.94,60365.6,59350,60319.67
1615723200,60252.63,60593.79,60165.64,60475.8
1615726800,60497.64,60527.55,59756.76,59992.3
1615730400,59935.86,60491.36,59900,60000.33
1615734000,60000.33,60143.39,59471.55,59680.03
1615737600,59708.48,60050.16,59273,59528.53
1615741200,59552.51,60000,59505.63,59696.59
1615744800,59719.26,60340,59716.65,60161.55
1615748400,60141.39,60206.15,59791.16,59914.15
1615752000,59935.87,60319,59710.03,60269.79
1615755600,60269.78,60477.49,59860.01,60077.32
1615759200,60075.5,60343.12,59748,60233.68
1615762800,60218.37,60748.78,58959.57,59016.39
1615766400,58956.9,59950.34,58742,59490.73
1615770000,59448.33,60261.27,59260.97,60048.47
1615773600,60103.05,60311.69,60019.63,60034.58
1615777200,60066.84,60489.09,60066.84,60354.53
1615780800,60379.5,60595.13,59639.34,59777.56
1615784400,59789.86,59910.54,58990.08,58999.73
1615788000,59000,59352.76,58375.01,58738.16
1615791600,58738.16,58773.57,57319.31,57809.35
1615795200,57809.35,58379.4,57520.58,57734.43
1615798800,57734.43,58043,54555,55867.56
1615802400,55805.44,56444.62,55540.97,56378.54
1615806000,56345.79,56600,55900.82,56171.28
1615809600,56186.78,56490.83,55002.64,56476.54
1615813200,56442.51,57098.78,56292.57,56919.53
1615816800,56894.41,57341.3,56136.33,56171.63
1615820400,56174.46,56826.16,55864.93,56220.73
1615824000,56232.2,56702.91,55700,56307.74
1615827600,56322.31,56345.71,55500,56053.32
1615831200,56070.83,56432.42,55829.26,56165.96
1615834800,56153.92,56701.02,56153.92,56631.96
1615838400,56631.89,56975.97,56241.09,56421.11
1615842000,56397.29,56979.67,56379.85,56757.9
1615845600,56754.85,56939.3,56000,56147.09
1615849200,56147.09,56674.04,55555,55644.37
1615852800,55616.42,56073.14,53900,54065.71
1615856400,54070.73,54599.6,53221,54496.67
1615860000,54489.98,54670.64,54150.01,54588.75
1615863600,54588.75,54635.25,53800,54203.57
1615867200,54254.66,54852.31,54150,54396.14
1615870800,54411.35,54444.8,53563.13,54033.05
1615874400,54043.03,55299.76,53570.57,55035.91
1615878000,55075.12,55483.53,54789.3,55167.6
1615881600,55253.3,56100,55157.6,55931.43
1615885200,55928.83,56449.52,55720.02,55897.86
1615888800,55900,56160.03,55423.39,55802.02
1615892400,55793.41,55893.09,55022.65,55387.43
1615896000,55416.61,55604.56,54500,55101.61
1615899600,55089.14,55866,54970.26,55270.19
1615903200,55299.24,55699,55197.43,55650.46
1615906800,55629.27,55920,55420.38,55863.6
1615910400,55861.1,56095.99,55450,55680.27
1615914000,55652.29,55837.34,54949.58,55251.63
1615917600,55221.22,55646.4,55127.29,55346.42
1615921200,55335.71,55828,55157.27,55771.8
1615924800,55750.76,56445.83,55691.08,56401.9
1615928400,56386.17,56622.29,56092.29,56500.35
1615932000,56469.63,56843.77,56258.84,56267.81
1615935600,56267.81,56950,56097.51,56908.34
1615939200,56928.38,57198.24,56303.53,56553.54
1615942800,56562.75,56562.75,56062.9,56290.92
1615946400,56267.72,56270.16,55612.81,55806.51
1615950000,55803.7,56157.34,55400,55486.61
1615953600,55528.37,55891.27,55440.26,55586.56
1615957200,55582.12,56003.63,55145.12,56003.39
1615960800,55989.26,56350.94,55871.25,56350.94
1615964400,56335.02,56355.19,55726.24,55844.11
1615968000,55841.02,56078.07,55643.56,55791.13
1615971600,55747.69,55850,54427.92,54789.53
1615975200,54749.04,55269.52,54640,55066.65
1615978800,55050.4,55229.1,54533.51,54841.8
1615982400,54806.19,55429,54124,55183.38
1615986000,55160.33,55427.03,54718.89,55151.77
1615989600,55163.93,55165.76,54551.5,54579.12
1615993200,54584.29,55287.3,54333,54981.06
1615996800,54961.14,55598,54776.74,55294.66
1616000400,55294.42,55652.93,55192.04,55580.89
1616004000,55580.89,57650.2,55580.89,57635.96
1616007600,57635.97,58258.73,57371.41,57909.51
1616011200,57909.61,58355.55,57706.6,57749.78
1616014800,57729,58760.54,57377.84,58473.43
1616018400,58451.24,58967.04,58263.9,58300.23
1616022000,58336.53,58968.8,58300.23,58901.8
1616025600,58939.73,59559.26,58737.69,58928.67
1616029200,58953.41,59354.49,58764.39,59044.54
1616032800,59048.69,59336.09,58882.82,58997.12
1616036400,59004.84,59048.3,58560.45,58695.97
1616040000,58716.02,59200,58623.19,58830.71
1616043600,58830.71,59185.11,58670.34,59000.14
1616047200,58984.99,59112.89,58679.71,58922.33
1616050800,58908.95,58908.95,58113.81,58355.19
1616054400,58367.39,58500,57930.02,57999.43
1616058000,57964.59,58476.03,57949.82,58423.49
1616061600,58423.49,58660.11,58229.71,58532.56
1616065200,58492.25,58564.24,57834.99,58161.39
1616068800,58104.75,58172.98,57560.28,58100
1616072400,58100,58165.2,57770.41,57829.85
1616076000,57828.25,58040.7,57508,57864.38
1616079600,57840.45,59698.34,57700,59515.54
1616083200,59577.02,60083.25,58985.2,59020.43
1616086800,59029.09,59427.08,59004.32,59218.33
1616090400,59218.33,59292.11,57949.36,58207.99
1616094000,58216.96,58411.48,57136.15,57269.83
1616097600,57287.58,57877.12,57000,57478.23
1616101200,57499.39,58023.77,57430.91,57919.94
1616104800,57919.18,58153.93,57635,57635
1616108400,57630.81,58017.62,57356.65,57648.05
1616112000,57648.01,57681.09,56279.34,56883.49
1616115600,56883.49,57494.07,56671.76,57438.53
1616119200,57400,57758.83,57216.96,57363.85
1616122800,57356.07,57907.09,57308.72,57800.57
1616126400,57802.75,58259.27,57638.54,57887.22
1616130000,57886,58392.68,57626.78,58350
1616133600,58350,58500,57972.41,58122.94
1616137200,58122.94,58366.67,57744.39,57801.53
1616140800,57801.62,58579,57460.83,58307.31
1616144400,58310.21,58858.53,58218.35,58286.55
1616148000,58301.79,58700,58127.79,58611.72
1616151600,58610.06,58876.44,58427.72,58842.96
1616155200,58877.84,59280,58709.36,58851.22
1616158800,58851.22,58858.5,58054.56,58254.78
1616162400,58236.36,58795.57,57946.36,58706.67
1616166000,58758.54,59185.01,58504.45,59000.86
1616169600,59006.62,59200,58629.28,58892.61
1616173200,58875.13,58993.61,58645.71,58915.83
1616176800,58892.49,58981.5,58351.88,58827.33
1616180400,58827.33,58996.27,58688.36,58884.88
1616184000,58879.81,59450.95,58120.1,58389.71
1616187600,58395.6,58769.04,58315.03,58681
1616191200,58636.66,58636.66,58298,58520.64
1616194800,58513.33,58557.41,57967.01,58072
1616198400,58029.94,58706.17,57815.61,58666.39
1616202000,58662.95,58887.41,58520.3,58755.85
1616205600,58707.42,58916.01,58430.24,58577
1616209200,58531.65,58586.81,58187.37,58408.68
1616212800,58355.57,58631.94,58180,58238.59
1616216400,58194.59,58394.35,58089.35,58128.81
