unix,open,high,low,close
1604898000,15403.11,15512.47,15350.45,15488.27
1604901600,15488.27,15488.27,15379.66,15401.02
1604905200,15401.02,15470.32,15312.55,15320.66
1604908800,15318.2,15438.82,15160.58,15411.94
1604912400,15411.94,15474.99,15387.11,15417.7
1604916000,15422.56,15502.37,15420.22,15488.14
1604919600,15489.26,15854.48,15467.49,15813.19
1604923200,15804.84,15805.66,15431.07,15575.19
1604926800,15575.64,15593.4,15148.16,15299.45
1604930400,15282.7,15404.65,15021.53,15061.05
1604934000,15083.95,15166.34,14949.64,15017.95
1604937600,15010,15148.15,14824.66,15138.22
1604941200,15117,15257.56,15071.44,15244.66
1604944800,15244.66,15334.61,15168.8,15331.97
1604948400,15335.89,15471.03,15280,15382.78
1604952000,15382.78,15508.73,15368.6,15389.2
1604955600,15384.62,15452.67,15336.66,15392.7
1604959200,15384.36,15441.64,15233.68,15260.56
1604962800,15270.44,15358.41,15251.84,15332.04
1604966400,15349.32,15354.31,15184.54,15312.55
1604970000,15311.19,15404.65,15271.79,15397.5
1604973600,15400,15437.4,15352.14,15358.25
1604977200,15358.33,15373.74,15278.74,15346.36
1604980800,15350,15430.51,15336.29,15400
1604984400,15403.46,15460.16,15330.92,15382.17
1604988000,15383.28,15407.62,15271.26,15295.36
1604991600,15297.39,15353.71,15271.64,15303.35
1604995200,15300.36,15482.76,15289.16,15387.46
1604998800,15385.24,15471.29,15383.83,15405.75
1605002400,15406.12,15454.3,15330.92,15333.29
1605006000,15330.92,15348.02,15186.42,15306.09
1605009600,15303.38,15412.66,15239.27,15315.47
1605013200,15318.14,15349.32,15202.76,15327.69
1605016800,15328.96,15349.42,15166.34,15237.26
1605020400,15234.53,15280.45,15092.47,15187.29
1605024000,15182.19,15299.15,15130.43,15262.41
1605027600,15256.73,15340.29,15251.08,15322.75
1605031200,15313.43,15320.45,15202.76,15285.8
1605034800,15280.18,15359.38,15278.43,15322.59
1605038400,15317.84,15352.83,15291.43,15303.48
1605042000,15304.51,15404.65,15299.2,15395.85
1605045600,15398.69,15419.72,15335.76,15380.02
1605049200,15385.57,15394.58,15290.54,15313.65
1605052800,15314.94,15515.89,15290.85,15478.72
1605056400,15478.76,15510.15,15421.25,15458.35
1605060000,15452.19,15461.04,15354.11,15400.55
1605063600,15405.32,15459.78,15380,15420.13
1605067200,15428.01,15458.54,15349.32,15392.39
1605070800,15394.41,15420.71,15349.32,15389.54
1605074400,15390.84,15430,15364.19,15380.35
1605078000,15383.26,15428.69,15374.13,15416.11
1605081600,15411.27,15451.67,15385.14,15405.87
1605085200,15415.07,15478.72,15394.57,15438.45
1605088800,15438.45,15598,15433.74,15598
1605092400,15599,15703.09,15529.42,15600
1605096000,15606.07,15684.27,15550,15645.28
1605099600,15646.94,15730.14,15545.64,15569.04
1605103200,15569.04,15674.26,15537,15656.75
1605106800,15657.16,15719.84,15607.28,15693.11
1605110400,15695.03,15897.88,15656.78,15787.01
1605114000,15782.2,15968.97,15756.39,15889
1605117600,15890.44,15991.01,15797.54,15823.18
1605121200,15838.22,15891.77,15731.94,15814.17
1605124800,15823.59,15839.27,15574.17,15739.73
1605128400,15735.46,15835.47,15657.5,15834.5
1605132000,15831.87,15911.62,15789.19,15803.04
1605135600,15802.89,15802.89,15700,15707.89
1605139200,15702,15731.26,15481,15636.18
1605142800,15635.9,15670.03,15596.36,15658.41
1605146400,15656.75,15692.27,15610.57,15646.46
1605150000,15639.31,15701.7,15626.12,15665.55
1605153600,15661.23,15703.09,15618.33,15684.99
1605157200,15684.99,15802.96,15674.28,15771.06
1605160800,15773.47,15875.74,15754.51,15824.44
1605164400,15824.44,15963,15797.16,15879.32
1605168000,15880,15955.14,15800,15815.92
1605171600,15814.27,16100,15812.59,16064.13
1605175200,16067,16177,15684.27,15716.37
1605178800,15707.15,15835.47,15599.4,15787.56
1605182400,15783.86,15964.77,15774.4,15917.62
1605186000,15911.62,16052.41,15854.48,16015.33
1605189600,16026.31,16119,15859.78,16012.27
1605193200,16012.27,16180,15966.24,16155.75
1605196800,16157.04,16181.03,16038.65,16160.88
1605200400,16159.28,16219.89,15949.83,15973.36
1605204000,15963.46,16134.26,15897.54,16122.58
1605207600,16117.48,16134.02,15999.99,16088.21
1605211200,16090,16178.24,16052.86,16165.79
1605214800,16166.72,16219.89,16128.4,16154.11
1605218400,16167.64,16369.99,16148,16237.18
1605222000,16234.11,16356.62,16190.09,16300
1605225600,16300,16451.26,16270.91,16411.41
1605229200,16411.18,16488.95,16319.74,16453.91
1605232800,16453.88,16494.52,16376.67,16427.47
1605236400,16421.85,16488.71,16390.65,16451.14
1605240000,16456.68,16467.26,16387.05,16424.73
1605243600,16418.07,16428.4,16209.47,16250.07
1605247200,16248.92,16354.13,16226.88,16331.48
1605250800,16326.12,16327.18,16200.45,16277.33
1605254400,16267.78,16297.88,16152.63,16272.92
1605258000,16272.36,16368.12,16240.02,16337.31
1605261600,16337.13,16358.13,16181.03,16222
1605265200,16216.11,16261.75,16084.3,16241.16
1605268800,16236.82,16335.79,16215.44,16267.54
1605272400,16265.6,16316.21,16202.86,16251.16
1605276000,16257.6,16301.76,16142.15,16229.28
1605279600,16233.45,16244.11,16089.86,16117.76
1605283200,16128.05,16219.82,15970.33,16194.44
1605286800,16199.99,16278.35,16132.14,16273
1605290400,16273,16297.48,16233.46,16264.62
1605294000,16264.62,16317.44,16245.72,16295.58
1605297600,16302.85,16302.85,16190.19,16213.3
1605301200,16219.74,16314.36,16216.99,16298.36
1605304800,16296,16376.25,16296,16323.06
1605308400,16330.68,16369.59,16293.7,16335.58
1605312000,16339.06,16341.89,16239.35,16298.48
1605315600,16300.65,16300.7,16195.6,16205.71
1605319200,16203.41,16248.85,16165.63,16185.54
1605322800,16186.13,16217.1,16152,16192.39
1605326400,16191.38,16204.43,16099.99,16150
1605330000,16138.07,16181.03,16044.21,16169.17
1605333600,16180.77,16220.84,16153.91,16190.75
1605337200,16190.75,16201,16035.41,16109.81
1605340800,16100,16142.27,15850,15978.81
1605344400,15972.38,15977.69,15777,15808.63
1605348000,15779.31,15949.83,15759.69,15863
1605351600,15863,15958.45,15834.03,15951.32
1605355200,15941.86,15941.86,15852.22,15919.95
1605358800,15919.8,15955,15867.07,15940.34
1605362400,15942.57,16073.99,15935.32,16026.65
1605366000,16027.66,16048.29,15941.91,15969.13
1605369600,15962.88,16036,15835.57,15860.03
1605373200,15860.03,15938.72,15715.1,15918.15
1605376800,15923.03,15968.97,15893.6,15920
1605380400,15916.88,15932.9,15862.35,15893.45
1605384000,15900.3,16025.09,15864.93,16007.59
1605387600,16010.34,16050,15990.85,16009.43
1605391200,16007.16,16059.11,15975.33,16059.11
1605394800,16046.77,16163.57,16046.77,16086.34
1605398400,16092.8,16122.66,16051.59,16058.71
1605402000,16060.05,16095.2,15942.3,15996.56
1605405600,15999.46,16045.76,15946.01,15998.2
1605409200,16005.46,16005.46,15878.82,15940.46
1605412800,15944.68,15974.35,15895.59,15947.84
1605416400,15951.36,16041.97,15948.54,16036.58
1605420000,16036.91,16101.7,16010.99,16070.72
1605423600,16073.36,16109.8,16016.4,16043.18
1605427200,16048.32,16170,16048.32,16130.35
1605430800,16132.95,16140.17,16047.15,16081.16
1605434400,16073.83,16104.97,15974.51,16005.71
1605438000,16001.78,16109.55,15949.83,15977.66
1605441600,15969.24,16080.1,15949.83,16000
1605445200,15989.43,16094.64,15971.37,16070.63
1605448800,16056.67,16118.72,16035.97,16064.53
1605452400,16064.89,16089.72,16007.32,16046.62
1605456000,16052.6,16078.75,15967.73,16012.28
1605459600,16012.48,16018.67,15888.35,15900.29
1605463200,15897.42,15952.24,15861.01,15917.45
1605466800,15912.01,15948.78,15865.49,15869.3
1605470400,15861.92,15905.06,15820.43,15869.33
1605474000,15862.44,15915.6,15845.88,15862.63
1605477600,15858.88,15983.8,15786.46,15942.89
1605481200,15942.13,16024.73,15935.66,15975.49
1605484800,15975.49,15992.05,15875.5,15987.71
1605488400,15985.6,16055,15953.51,15964.58
1605492000,15964.58,16022.44,15939.13,15946.52
1605495600,15950.51,16055.55,15946.62,16024.71
1605499200,16018.25,16055.38,15991.96,16048.45
1605502800,16051.19,16154.07,16051.19,16124.11
1605506400,16125,16256.25,16124.71,16255.51
1605510000,16258,16304.87,16214.35,16258.47
1605513600,16252.47,16300,16219.58,16229.61
1605517200,16233.66,16252.32,16178.48,16240.26
1605520800,16235,16401.2,16218.98,16401.2
1605524400,16391.1,16401.1,16215.7,16220.39
1605528000,16221.82,16328.18,16207.48,16322
1605531600,16321.7,16376.25,16293.81,16328.36
1605535200,16335.12,16449,16332.84,16414.39
1605538800,16415.93,16475.5,16354.24,16462
1605542400,16465.83,16662.49,16445.67,16580.71
1605546000,16576.63,16773.8,16576.63,16697.61
1605549600,16700.35,16761.72,16653.53,16710.6
1605553200,16713.2,16863,16678.51,16800.42
1605556800,16800,16860,16776.4,16842.6
1605560400,16842.6,16894.93,16605.36,16708.66
1605564000,16713.2,16773.8,16654.27,16715.81
1605567600,16735.11,16793.93,16707.81,16724.62
1605571200,16727.85,16842.35,16708.93,16818.32
1605574800,16812.2,16813.54,16691.32,16698.05
1605578400,16698.92,16750,16645.94,16683.88
1605582000,16688.19,16717.57,16585,16594.34
1605585600,16588.23,16687.4,16570,16687.09
1605589200,16683.31,16687.51,16610.98,16630.13
1605592800,16635.67,16691.36,16590.86,16636.27
1605596400,16635.56,16785.55,16632.93,16762.04
1605600000,16762.04,16795.08,16701.27,16713.5
1605603600,16713.5,16760.16,16633.58,16664.29
1605607200,16662.5,16787.13,16647.18,16782.12
1605610800,16779.5,17022.39,16753.21,17012.3
1605614400,17010.11,17098.77,16950.55,17095.32
1605618000,17087.05,17100,16935.5,16964.25
1605621600,16956.76,17204,16938.79,17175
1605625200,17187.16,17380,17121.68,17337.45
1605628800,17346.62,17744.39,17245.75,17650
1605632400,17656.94,17868,17430.04,17800.28
1605636000,17834.92,17850,17615.54,17655.07
1605639600,17655.07,17767.72,17513.85,17708.24
1605643200,17713.94,17742.32,17640.33,17689.45
1605646800,17692.15,17717,17546.04,17645
1605650400,17636.91,17641.03,17471.89,17624.49
1605654000,17614.75,17730.66,17614.75,17680.63
1605657600,17681.77,17850,17624.83,17726.5
1605661200,17714.75,17766,17619.19,17766
1605664800,17761.27,17761.27,17658.21,17697.91
1605668400,17700.34,18087.35,17649.43,18041.16
1605672000,18041.29,18483,17961.08,18383.55
1605675600,18373.31,18373.31,17041.47,17638.26
1605679200,17653.32,17892.03,17483.02,17799.21
1605682800,17791.22,18133.64,17687.43,18088.09
1605686400,18090.52,18285,18060,18222.03
1605690000,18228.73,18245.66,17896.03,18125.52
1605693600,18114.84,18264.64,17982.09,18264.08
1605697200,18260,18267.44,18016.03,18265
1605700800,18262.59,18262.59,17999.84,18048.69
1605704400,18011.46,18111.95,17789.04,17881.98
1605708000,17881.98,17960.54,17682.69,17699.24
1605711600,17699.25,17924.51,17250,17906.78
1605715200,17897.25,18021.18,17661.5,17807.52
1605718800,17808.85,17936.69,17725.16,17912.22
1605722400,17895.62,17982.09,17766,17784.51
1605726000,17784.04,17854.56,17571.87,17668
1605729600,17666.27,17738.08,17494.86,17661.67
1605733200,17658.84,17800,17600.91,17791.93
1605736800,17777.13,17874.59,17725.16,17829.82
1605740400,17836.42,17874.59,17682.69,17785.95
1605744000,17792.96,17824.75,17587.63,17769.16
1605747600,17776.73,17874.59,17703.91,17862
1605751200,17874.59,18070.12,17874.59,17947.27
1605754800,17945.19,18015.53,17861.64,17933.38
1605758400,17939.55,17939.55,17759.84,17863.47
1605762000,17862.38,17917.51,17726.52,17911.93
1605765600,17913.42,17917.51,17713.01,17764.64
1605769200,17762,17779.73,17606.92,17673.16
1605772800,17667.98,17738.48,17399.21,17542.69
1605776400,17541.67,17650,17346.62,17439.66
1605780000,17435.25,17659.98,17371.43,17621.6
1605783600,17621.1,17771.19,17588.7,17770.49
1605787200,17779,17816.81,17669.98,17724.99
1605790800,17731.25,18012.89,17717.97,17997.95
1605794400,18005.83,18155.45,17845.5,18127.17
1605798000,18138.16,18189.97,18025.41,18059.73
1605801600,18059.72,18138.34,17923.79,18022.88
1605805200,18014.67,18047.64,17891.77,17976.79
1605808800,17986.08,18046.9,17920.86,17950.12
1605812400,17955.49,17991.34,17885.19,17975.78
1605816000,17967.41,18063.13,17920.95,18050
1605819600,18048.89,18114.56,17896.03,17953.04
1605823200,17951.95,17975.04,17877.22,17877.22
1605826800,17876.85,17911.25,17712.91,17825.47
1605830400,17822.37,17951.76,17777.05,17797.02
1605834000,17797.07,17981.19,17755.81,17974.49
1605837600,17971.12,18056.56,17924.16,17978.46
1605841200,17976.28,18033.32,17950.34,17961.47
1605844800,17957.08,18240,17948.07,18205.8
1605848400,18202.28,18230.29,18064.48,18147.58
1605852000,18140.49,18196.03,18077.71,18183.7
1605855600,18184.06,18418.62,18104.87,18234.9
1605859200,18242.74,18344.48,18167.37,18320.03
1605862800,18320.03,18380,18115.03,18203.62
1605866400,18203.62,18350.63,18159.62,18318.84
1605870000,18315.6,18374.49,18268.44,18284.53
1605873600,18291.58,18313.14,18150,18242.18
1605877200,18239.38,18306.63,18162.26,18258.38
1605880800,18253.11,18657,18253.11,18657
1605884400,18659.17,18766.79,18529.39,18689.47
1605888000,18689.47,18824.88,18642.01,18704.69
1605891600,18692.59,18726.31,18557.11,18709.75
1605895200,18710,18710,18425.99,18594.08
1605898800,18598.19,18678.18,18537.52,18640.47
1605902400,18651.86,18708.02,18585.44,18649.66
1605906000,18647.94,18669.56,18536.46,18584.28
1605909600,18593.37,18647.16,18500,18644.81
1605913200,18644.81,18752.95,18568.27,18687.65
1605916800,18685.08,18878,18640,18878
1605920400,18878,18928.54,18785.35,18840.55
1605924000,18837.35,18977,18685.6,18758.12
1605927600,18758.96,18838.4,18649.03,18667.84
1605931200,18661.88,18663.03,18462.85,18588.39
1605934800,18584.19,18703.33,18565.43,18674.25
1605938400,18662.19,18750.16,18625.14,18647.45
1605942000,18646.25,18752.95,18627.24,18675.67
1605945600,18673.18,18797.98,18673.18,18797.98
1605949200,18797.98,18797.98,18573.89,18628.2
1605952800,18618.28,18712.25,18587.12,18616.96
1605956400,18605.47,18674.87,18507.18,18550
1605960000,18543.22,18717,18333.45,18657.22
1605963600,18659.26,18848,18654.76,18820.82
1605967200,18818.2,18823.6,18658.43,18759.39
1605970800,18754.79,18843.13,18653.37,18823.71
1605974400,18820.4,18925,18685.6,18751.79
1605978000,18757.96,18799.15,18675,18776
1605981600,18778.99,18815.58,18729.46,18760.76
1605985200,18759.56,18794.52,18592.14,18680
1605988800,18684.59,18685.85,18590,18657.42
1605992400,18653.09,18708.02,18591.74,18664.73
1605996000,18662.96,18669.12,18535.21,18640.19
1605999600,18642.54,18763.18,18618.13,18725
1606003200,18726.43,18770.55,18522.05,18561.45
1606006800,18568.98,18618.49,18355.19,18468.68
1606010400,18457.6,18616.85,18429.74,18600.47
1606014000,18612.87,18612.87,18500,18569.57
1606017600,18574.95,18614.75,18442.06,18609.09
1606021200,18602.28,18602.28,18494.66,18516.17
1606024800,18519.22,18598.08,18411,18495.86
1606028400,18490.66,18527.41,18276.74,18520.98
1606032000,18511.86,18519.25,18200,18224.6
1606035600,18212.28,18423.13,18133.68,18384.86
1606039200,18384.86,18384.86,18055.82,18182.04
1606042800,18170.46,18220.01,17600,17884.18
1606046400,17890.14,18163.45,17821,18112.05
1606050000,18133.68,18253.96,18071.3,18210.86
1606053600,18210.86,18308.48,18155.89,18197.46
1606057200,18191.79,18344.19,18191.79,18304.38
1606060800,18301.69,18607.26,18266.51,18560.1
1606064400,18570.88,18598.43,18462.85,18491.25
1606068000,18495.19,18640.84,18482.11,18525.81
1606071600,18529.52,18612.3,18509.66,18588.36
1606075200,18597.2,18700,18529.4,18570.07
1606078800,18578.29,18640.83,18518.97,18594.15
1606082400,18589.73,18689.01,18546.88,18639.15
1606086000,18639,18640.33,18391.64,18435.2
1606089600,18432.6,18529.5,18103.14,18143.85
1606093200,18129.35,18272,18001.95,18234.85
1606096800,18227.27,18352.47,18199.04,18225.16
1606100400,18212.48,18445.94,18185.16,18361.72
1606104000,18358.35,18529.39,18351.16,18478.36
1606107600,18484.43,18522.79,18402.59,18451.89
1606111200,18454.23,18529.39,18316.43,18529.22
1606114800,18538.5,18562.88,18441.45,18479.84
1606118400,18469.87,18679.77,18469.71,18597.08
1606122000,18586.95,18685.6,18554.67,18664
1606125600,18666.27,18786.31,18654.61,18763.59
1606129200,18766.64,18768.53,18580.28,18580.99
1606132800,18589.74,18656.99,18500,18634.64
1606136400,18636.5,18682.97,18352.47,18618.49
1606140000,18610.52,18720.25,18519.79,18561.52
1606143600,18543.06,18575.67,18173.18,18273.24
1606147200,18273.24,18418.62,18150,18396.55
1606150800,18403.52,18478.6,18333.29,18351.6
1606154400,18362.18,18430.92,18290.46,18356.21
1606158000,18360.22,18473.98,18311.54,18470
1606161600,18462.51,18500,18366.17,18397.53
1606165200,18397.53,18484.99,18345.7,18420.21
1606168800,18427.06,18485,18372.31,18427.04
1606172400,18438.35,18461.87,18294.05,18383.35
1606176000,18386.92,18391.46,18228.54,18369.55
1606179600,18381.45,18549.99,18345.61,18485.6
1606183200,18485.6,18501.49,18354.68,18354.68
1606186800,18358.53,18426.18,18339.28,18366.89
1606190400,18367.68,18462.85,18307.05,18456.06
1606194000,18455.67,18459.01,18328,18358.72
1606197600,18348.12,18402.45,18068.56,18402.45
1606201200,18403.52,18462.85,18382.05,18395.25
1606204800,18395.92,18640.84,18391.85,18631.82
1606208400,18633.02,19041.99,18575.08,18971.97
1606212000,18996.08,19109,18685.6,18893.51
1606215600,18905.81,19080.26,18854.2,19066.47
1606219200,19077.91,19249.13,18979.21,19180.79
1606222800,19183.92,19333,19120,19190.29
1606226400,19200.05,19416.64,19127.91,19410
1606230000,19407.47,19442.13,19281.57,19384.25
1606233600,19388.57,19437.43,19116.27,19314.38
1606237200,19307.21,19353.93,19140.51,19203.47
1606240800,19214.88,19281.47,19159.19,19270.21
1606244400,19268.22,19291.02,19162.17,19162.17
1606248000,19171.72,19240.31,18979.21,19068.26
1606251600,19073.69,19139.19,18853.52,18944.32
1606255200,18945.7,19149.46,18864.03,19137.45
1606258800,19138.68,19209.53,19100.08,19160.85
1606262400,19175.13,19243.55,19136.09,19186.92
1606266000,19183.04,19230.76,19071.8,19097.64
1606269600,19095.36,19102.19,18911.04,18985.19
1606273200,18970.81,19052.67,18752.95,18824.49
1606276800,18799.02,18933.74,18685.6,18701.78
1606280400,18685.6,18911.04,18640.84,18902.03
1606284000,18895.13,18956.46,18866.88,18920.22
1606287600,18920.22,19070.47,18858.36,19000.05
1606291200,18994.95,19249,18993.8,19142.15
1606294800,19135.82,19177.59,19070.2,19172.87
1606298400,19172.88,19361.96,19164.43,19308.05
1606302000,19311.09,19367.4,19260.79,19295.8
1606305600,19297.84,19344.28,19185.17,19329.09
1606309200,19329.09,19490,19116.27,19227.11
1606312800,19212.22,19323.72,19128.47,19301.28
1606316400,19293.03,19343.77,19140,19147.09
1606320000,19144.55,19208.19,18865.84,19000.23
1606323600,19000.23,19070.47,18799.99,19067.13
1606327200,19051.56,19137,19029.88,19055.82
1606330800,19062.01,19126.14,18911.04,18985.1
1606334400,18991.26,19100,18734.52,18910
1606338000,18910,19045.3,18832.34,18881.33
1606341600,18861.72,18933.74,18705,18766.89
1606345200,18763.32,18850,18470.91,18732.43
1606348800,18727.24,18911.04,18596.18,18868.88
1606352400,18863.99,18894.23,18750,18798.78
1606356000,18805.78,18805.78,18353,18399.47
1606359600,18400.1,18400.1,17253,17946.45
1606363200,17941.69,18090.24,17581.39,17787.7
1606366800,17769.67,17933.29,17703.91,17924.69
1606370400,17932.85,18025.27,17823.79,17974.01
1606374000,17969.07,17969.07,17459.6,17614.61
1606377600,17585.55,17596.06,16317.54,16848.13
1606381200,16841.45,17119.29,16673.52,17035.73
1606384800,17069.63,17343.8,17052.08,17296.65
1606388400,17296.65,17441.4,16955.83,17115.6
1606392000,17107.34,17400,16976.19,17382.8
1606395600,17400,17409.15,17060.29,17068.04
1606399200,17076.3,17139.43,16753.69,16753.69
1606402800,16751,17253.47,16733.58,16907.18
1606406400,16914.83,17037.36,16573.83,16654.3
1606410000,16675.95,16743.08,16218,16726.31
1606413600,16709.39,16834.26,16527.25,16538.79
1606417200,16569.34,16643.68,16305.1,16522.86
1606420800,16566.76,17179.87,16559.74,17156.01
1606424400,17171.65,17308.63,17048.86,17060.82
1606428000,17056.3,17242.92,16994.62,17192.45
1606431600,17193.13,17197.43,16955.83,17160.09
1606435200,17168.31,17420.92,17037.36,17400.01
1606438800,17409.15,17471.89,17285.21,17321.65
1606442400,17334.93,17334.93,17078.28,17095.05
1606446000,17113.09,17284.33,17037.36,17094.14
1606449600,17104.65,17198.62,17063.89,17085.55
1606453200,17101.28,17361.3,17101.23,17270.73
1606456800,17272.46,17325.83,17187.16,17299.68
1606460400,17298,17310.14,17043.43,17091.61
1606464000,17088.7,17113.42,16726.35,16839.47
1606467600,16845.38,17180.99,16603,16643.1
1606471200,16632.7,16915.21,16632.69,16905.56
1606474800,16894.82,16927.11,16750,16779.5
1606478400,16770.18,17078.28,16762.81,17078.28
1606482000,17078.28,17082.92,16900,16944.45
1606485600,16947.75,16957.95,16729.9,16761.35
1606489200,16772.47,16772.47,16435.47,16486.03
1606492800,16505.47,16840.19,16460.69,16835.52
1606496400,16813.4,16829.57,16679.35,16742.15
1606500000,16743.27,16870,16706.48,16796.02
1606503600,16787.11,16864.85,16735.08,16823.46
1606507200,16816.11,17146.22,16766.81,17077.53
1606510800,17081.53,17088.35,16894.93,17005.63
1606514400,17005.63,17057.8,16923.66,16973.13
1606518000,16966.76,17156.26,16956.1,17154.39
1606521600,17160.38,17180.99,16996.55,17162.76
1606525200,17168.49,17193.41,17069.24,17144.12
1606528800,17144.12,17144.12,16993.06,17002.22
1606532400,17002.12,17027.84,16935.52,17005.26
1606536000,17004,17043.95,16915.21,16971.42
1606539600,16976.94,16989.95,16882.96,16986.89
1606543200,16991.5,17047.68,16972.86,17031.82
1606546800,17033.21,17078.27,17000,17018.25
1606550400,17027.9,17051.84,16875.01,16889.76
1606554000,16889.43,16977.88,16882.31,16911.33
1606557600,16922.36,17263.61,16889,17201.53
1606561200,17198.69,17213.35,17106.57,17162.97
1606564800,17170.56,17233,17078.28,17147.09
1606568400,17147.8,17373.14,17090.53,17373.14
1606572000,17373.28,17400.82,17274.8,17346.79
1606575600,17351.62,17534.87,17345,17517.83
1606579200,17534.73,17789.04,17530.58,17728.13
1606582800,17728.52,17777.57,17598.07,17767.72
1606586400,17767.72,17789.04,17669.56,17742.13
1606590000,17745.51,17865.7,17691.95,17846.12
1606593600,17845.94,17896.03,17685.19,17697.07
1606597200,17682.69,17769.42,17682.69,17760
1606600800,17765.21,17838.36,17640.33,17779.4
1606604400,17767.23,17808.98,17669.19,17741.79
1606608000,17724.41,17776.29,17542.91,17667.98
1606611600,17676.12,17681.11,17534.87,17593.21
1606615200,17602.63,17761.18,17554.32,17761.18
1606618800,17745.99,17896.03,17737.05,17877.65
1606622400,17877.64,17877.64,17769.16,17769.16
1606626000,17768.58,17848.68,17758.36,17810.73
1606629600,17802.22,17804.22,17724.18,17746.69
1606633200,17738.94,17853.16,17682.93,17827.15
1606636800,17832.52,18162.58,17810.12,18156.11
1606640400,18158.9,18213,18062.09,18104.47
1606644000,18105.74,18220.88,18047.22,18197.85
1606647600,18192.88,18250,18003.33,18102.57
1606651200,18097.6,18145.11,17918.4,18042.4
1606654800,18032.48,18133.58,18016.18,18110.04
1606658400,18114.14,18212.39,18046.92,18061.69
1606662000,18050.84,18155.45,17986.23,18129.54
1606665600,18129.06,18164.08,17939.01,18110
1606669200,18100.51,18153.57,18000,18111.93
1606672800,18111.93,18144.99,18050.79,18136.76
1606676400,18130.44,18145,18025.27,18049.52
1606680000,18043.99,18234.49,18031.9,18214.42
1606683600,18221.81,18352.47,18218.37,18257.85
1606687200,18267.03,18283.66,18080.97,18145.64
1606690800,18157.4,18247.29,18126.43,18192.03
1606694400,18196.75,18485,18196.75,18445.7
1606698000,18444.01,18551.63,18358.17,18489.61
1606701600,18497.82,18551.63,18447.58,18525.43
1606705200,18525.46,18600,18445.78,18600
1606708800,18600,18625,18467.53,18540.45
1606712400,18540.45,18638.12,18493.05,18532.6
1606716000,18547.86,18580,18487.83,18554.6
1606719600,18542.81,18698.99,18542.81,18639.25
1606723200,18633.43,18638.71,18390,18471.42
1606726800,18482.41,18521.56,18342,18491.14
1606730400,18490.87,18600,18458.65,18521.06
1606734000,18526.36,18681.81,18516.75,18628.67
1606737600,18617.47,18865.74,18617.47,18865.74
1606741200,18856.03,19231.24,18817.95,19165.93
1606744800,19185,19808,19153.82,19502.63
1606748400,19523.6,19864.15,19126.55,19304.1
1606752000,19311.22,19564.63,19126.52,19193.26
1606755600,19193.25,19468.02,19001.98,19377.89
1606759200,19382.9,19478.59,19162.17,19182.23
1606762800,19169.68,19319.88,19110.03,19254.53
1606766400,19245.57,19490,19169.4,19438.4
1606770000,19443,19529.62,19337.2,19383.63
1606773600,19372.87,19505,19255.67,19500.63
1606777200,19505,19755,19450.3,19700.19
1606780800,19703.53,19731.24,19486.62,19568.12
1606784400,19556.06,19642.49,19439.94,19606.68
1606788000,19594.95,19715.37,19548.82,19682.86
1606791600,19681.95,19691.83,19359.86,19439.18
1606795200,19427.92,19533.42,19350.03,19353.92
1606798800,19363.16,19510,19301,19487.25
1606802400,19487.25,19530.05,19328.57,19349.16
1606806000,19347.05,19556.86,19310,19532.87
1606809600,19518.27,19580.32,19456.48,19468.55
1606813200,19486.04,19580.32,19439.95,19580.32
1606816800,19577.54,19833.84,19574.54,19764.88
1606820400,19759.71,19918.01,18900,19418.97
1606824000,19429.8,19486.51,18401.02,18585.78
1606827600,18593.13,18865.74,18100,18801.98
1606831200,18782.31,19370.12,18675,19294.05
1606834800,19304.79,19499,19185.17,19296.93
1606838400,19268.06,19338.32,18937.86,19062.41
1606842000,19062.41,19089.99,18618.49,19053.96
1606845600,19060.64,19071,18705,18748.89
1606849200,18719.7,19139.21,18719.7,19089.72
1606852800,19071.67,19162.17,18877.3,19028.87
1606856400,19028.87,19221.41,18948.32,19059.41
1606860000,19057.51,19179.99,18865.74,18905.36
1606863600,18933.22,18957.61,18732.48,18771.43
1606867200,18773.21,18888,18462.85,18848.71
1606870800,18851.96,18977.68,18711.82,18856.3
1606874400,18868.34,18870.85,18663.21,18694.28
1606878000,18699.29,18808.87,18523.02,18625.62
1606881600,18630,18708.02,18334,18569.62
1606885200,18568.97,18663.21,18462.86,18663.21
1606888800,18663.21,18952.17,18641.54,18930.24
1606892400,18956.46,19134.4,18834.44,19112.13
1606896000,19112.18,19346.9,19057.05,19200.09
1606899600,19205.83,19322.05,19023.4,19032.57
1606903200,19036.68,19203.88,18988.7,19109.91
1606906800,19117.66,19203.92,19036.04,19147.29
1606910400,19124.72,19124.72,18800,18952.87
1606914000,18964.7,19260,18926.39,19130.64
1606917600,19134.03,19172.97,18843.13,18911.83
1606921200,18911.04,19000.8,18737.1,18905.53
1606924800,18913.96,19024.77,18790,18870.76
1606928400,18858.36,19022.05,18820.54,18996.85
1606932000,18983.97,19082,18959.69,19009.82
1606935600,19022.38,19150.5,18970.59,19120.69
1606939200,19123.39,19170.97,19057.77,19086.17
1606942800,19100.97,19180.47,19047.61,19157.44
1606946400,19157.47,19240,19084,19102.35
1606950000,19120.67,19277.42,19083.92,19226.55
1606953600,19220.09,19306.37,19174.87,19197.58
1606957200,19199.12,19199.12,18956.46,19033.05
1606960800,19033.05,19110.44,18959.58,19059.7
1606964400,19061.82,19196.41,19045.67,19105.57
